Price,Condominium,FloorSize,NumberOfBedrooms,NumberOfBathrooms,ParkingSpaces,IPTU,Address,Title,Link,Publisher,ItemID,UnitTypes
2000.0,200.0,85.0,3,1,2,2473.0,"Rua João Gualberto Filho, Sagrada Família, Minas Gerais","Apartamento para aluguel, 3 quartos, 1 suíte, 2 vagas, Sagrada Família - Belo Horizonte/MG",/imovel/aluguel-apartamento-3-quartos-sagrada-familia-belo-horizonte-mg-85m2-id-2558909696/,Utilbrás Imóveis - Aluguel,2558909696,['APARTMENT']
1800.0,450.0,60.0,2,2,2,100.0,"Castelo, Minas Gerais",Apartamento em Belo Horizonte - Castelo,/imovel/aluguel-apartamento-2-quartos-com-cozinha-castelo-belo-horizonte-mg-60m2-id-2558670575/,Viabilitá Negócios Imobiliários,2558670575,['APARTMENT']
3500.0,936.0,135.0,4,2,3,492.0,"Rua Vinícius de Morais, Luxemburgo, Minas Gerais","Apartamento para Aluguel - Luxemburgo, 4 Quartos, 135 m2",/imovel/aluguel-apartamento-4-quartos-com-piscina-luxemburgo-belo-horizonte-mg-135m2-id-2558531102/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558531102,['APARTMENT']
2450.0,669.0,130.0,3,3,2,205.0,"Rua Deputado Álvaro Sales, Santo Antônio, Minas Gerais",Vend/Alug - APARTAMENTO - SANTO ANTONIO BELO HORIZONTE MG,/imovel/venda-apartamento-3-quartos-com-salao-de-festas-santo-antonio-belo-horizonte-mg-130m2-id-2556739099/,Mangabeiras Imóveis Ltda,2556739099,['APARTMENT']
1600.0,302.0,57.0,2,2,1,99.0,"Rua Açucenas, Nova Suíssa, Minas Gerais","Apartamento para Aluguel - Nova Suissa, 2 Quartos, 57 m2",/imovel/aluguel-apartamento-2-quartos-com-espaco-gourmet-nova-suissa-belo-horizonte-mg-57m2-id-2558456721/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558456721,['APARTMENT']
2300.0,400.0,90.0,3,2,1,155.0,"Rua João Arantes, Cidade Nova, Minas Gerais","Apartamento para Aluguel - Cidade Nova, 3 Quartos, 90 m2",/imovel/aluguel-apartamento-3-quartos-com-ar-condicionado-cidade-nova-belo-horizonte-mg-90m2-id-2558636872/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558636872,['APARTMENT']
1620.0,253.0,96.0,3,2,2,120.0,"Rua Deputado Wilson Tanure, Santa Amélia, Minas Gerais",APARTAMENTO 3 QUARTOS 2 VAGAS - SANTA AMÉLIA,/imovel/aluguel-apartamento-3-quartos-com-ar-condicionado-santa-amelia-belo-horizonte-mg-96m2-id-2558325389/,ARBO IMÓVEIS,2558325389,['APARTMENT']
3000.0,680.0,78.0,3,2,2,345.0,"Rua Professor Moraes, Savassi, Minas Gerais",Vend/Alug - APARTAMENTO - SAVASSI BELO HORIZONTE MG,/imovel/venda-apartamento-3-quartos-com-churrasqueira-savassi-belo-horizonte-mg-78m2-id-2558557424/,Mangabeiras Imóveis Ltda,2558557424,['APARTMENT']
2100.0,355.0,70.0,2,1,1,96.0,"Rua Rio Doce, São Lucas, Minas Gerais","Apartamento para Aluguel - São Lucas, 2 Quartos, 70 m2",/imovel/aluguel-apartamento-2-quartos-sao-lucas-belo-horizonte-mg-70m2-id-2558636865/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558636865,['APARTMENT']
1900.0,0.0,80.0,2,3,2,0.0,"Rua Miguel Abras, Serra, Minas Gerais",EXCELENTE APTO 2 QUARTOS - VISTA CLUBE OLYMPICO,/imovel/aluguel-apartamento-2-quartos-com-piscina-serra-belo-horizonte-mg-80m2-id-2558547079/,M.GODOY - Claudia,2558547079,['APARTMENT']
2511.0,250.0,89.0,3,2,2,140.0,"Rua General Ephigênio Ruas Santos, Itapoã, Minas Gerais","Apartamento mobiliado, 3 Quartos, sendo 1 Suíte, 2 vagas cobertas, Bairro Itapoa - Belo Horizonte",/imovel/aluguel-apartamento-3-quartos-com-cozinha-itapoa-belo-horizonte-mg-89m2-id-2557663681/,ARBO IMÓVEIS,2557663681,['APARTMENT']
1550.0,330.0,79.0,2,1,1,60.0,"Rua Dom Prudêncio Gomes, Coração Eucarístico, Minas Gerais","Apartamento para Aluguel - Coração Eucarístico, 2 Quartos, 79 m2",/imovel/aluguel-apartamento-2-quartos-coracao-eucaristico-belo-horizonte-mg-79m2-id-2558576512/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558576512,['APARTMENT']
1620.0,253.0,96.0,3,2,2,120.0,"Rua Deputado Wilson Tanure, Santa Amélia, Minas Gerais",APARTAMENTO 3 QUARTOS 2 VAGAS - SANTA AMÉLIA,/imovel/aluguel-apartamento-3-quartos-com-ar-condicionado-santa-amelia-belo-horizonte-mg-96m2-id-2558342715/,Deltalar Negócios Imobiliários Ltda-ME,2558342715,['APARTMENT']
1400.0,240.0,26.0,1,1,1,153.0,"Rua Silva Fortes, União, Minas Gerais",Locação Apartamento 1 quarto União Belo Horizonte,/imovel/aluguel-apartamento-1-quarto-com-elevador-uniao-belo-horizonte-mg-26m2-id-2558656494/,3RG IMOVEIS LTDA,2558656494,['APARTMENT']
1600.0,520.0,70.0,2,3,1,120.0,"Rua Helena Mesquita, Nova Suíssa, Minas Gerais","ALUGUE APTO 2 QUARTOS, NO MELHOR PONTO DO NOVA SUÍSSA!",/imovel/aluguel-apartamento-2-quartos-nova-suissa-belo-horizonte-mg-70m2-id-2554111512/,DANIELA PINHEIRO IMÓVEIS,2554111512,['APARTMENT']
2200.0,300.0,55.0,2,2,1,133.0,"Rua Luiza Carvalho Torres, Santo Antônio, Minas Gerais","Apartamento para Aluguel - Santo Antônio, 2 Quartos, 55 m2",/imovel/aluguel-apartamento-2-quartos-mobiliado-santo-antonio-belo-horizonte-mg-55m2-id-2558459600/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558459600,['APARTMENT']
2500.0,450.0,88.0,3,3,2,190.0,"Rua Fidélis Martins, Buritis, Minas Gerais","Apartamento com 3 dormitórios para alugar, 88 m² por R$ 2.500,00/mês - Buritis - Belo Horizonte/MG",/imovel/aluguel-apartamento-3-quartos-com-elevador-buritis-belo-horizonte-mg-88m2-id-2558612698/,BIHAIN IMOVEIS ALUGUEL,2558612698,['APARTMENT']
3500.0,550.0,84.0,3,2,3,140.0,"Rua São Claret, Silveira, Minas Gerais","Apartamento para Aluguel - Silveira, 3 Quartos, 84 m2",/imovel/aluguel-apartamento-3-quartos-mobiliado-silveira-belo-horizonte-mg-84m2-id-2558277244/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558277244,['APARTMENT']
1950.0,515.0,83.0,3,2,2,167.0,"Planalto, Minas Gerais",Belo Horizonte - Apartamento Padrão - Planalto,/imovel/aluguel-apartamento-3-quartos-com-piscina-planalto-belo-horizonte-mg-83m2-id-2558650600/,VERPLAN PLANEJAMENTO E NEGOCIOS IMOBILIARIOS LTDA,2558650600,['APARTMENT']
1890.0,220.0,85.0,3,3,2,167.0,"Rua Doutor José Silva Martins, Cidade Nova, Minas Gerais",Apartamento com 3 dormitórios para alugar em Belo Horizonte,/imovel/aluguel-apartamento-3-quartos-cidade-nova-belo-horizonte-mg-85m2-id-2557706964/,INOVA PLATAFORMA DE INTEGRACAO,2557706964,['APARTMENT']
2500.0,380.0,80.0,2,2,1,265.0,"Rua dos Timbiras, Funcionários, Minas Gerais",Belo Horizonte - Apartamento Padrão - Funcionários,/imovel/aluguel-apartamento-2-quartos-com-elevador-funcionarios-belo-horizonte-mg-80m2-id-2558262101/,Digimóveis,2558262101,['APARTMENT']
4990.0,1948.0,225.0,4,2,2,7075.0,"Lourdes, Minas Gerais","Apartamento para aluguel, 4 quartos, 1 suíte, 2 vagas, Lourdes - Belo Horizonte/MG",/imovel/aluguel-apartamento-4-quartos-com-quadra-poliesportiva-lourdes-belo-horizonte-mg-225m2-id-2552064392/,LAR IMÓVEIS LOCAÇÃO,2552064392,['APARTMENT']
3200.0,635.0,42.0,1,1,1,326.0,"Rua Antônio de Albuquerque, Savassi, Minas Gerais","Apartamento para aluguel, 1 quarto, 1 suíte, 1 vaga, Savassi - Belo Horizonte/MG",/imovel/aluguel-apartamento-1-quarto-com-piscina-savassi-belo-horizonte-mg-42m2-id-2556533163/,RC NUNES,2556533163,['APARTMENT']
5000.0,1650.0,220.0,4,5,3,8910.0,"Serra, Minas Gerais","Apartamento para aluguel, 4 quartos, 2 suítes, 3 vagas, Serra - Belo Horizonte/MG",/imovel/aluguel-apartamento-4-quartos-com-piscina-serra-belo-horizonte-mg-220m2-id-2552062522/,LAR IMÓVEIS LOCAÇÃO,2552062522,['APARTMENT']
1400.0,250.0,60.0,3,2,2,127.0,"Rua Francisco Bicalho, Caiçaras, Minas Gerais",Apartamento em excelente localização no Caiçara.,/imovel/aluguel-apartamento-3-quartos-com-jardim-caicaras-belo-horizonte-mg-60m2-id-2558541586/,PIVA IMÓVEIS,2558541586,['APARTMENT']
2000.0,280.0,80.0,3,2,2,198.0,"Rua Duarte da Costa, Jaraguá, Minas Gerais","Apartamento com 3 dormitórios para alugar, 80 m² por R$ 2.000,00/mês - Jaraguá - Belo Horizonte/MG",/imovel/aluguel-apartamento-3-quartos-com-cozinha-jaragua-belo-horizonte-mg-80m2-id-2558875003/,GF Imóveis,2558875003,['APARTMENT']
3000.0,638.0,68.0,2,2,2,288.0,"Rua dos Timbiras, Barro Preto, Minas Gerais",2 QTOS SUÍTE LAZER 2VGS EM FRENTE AO HOSP VERA CRUZ,/imovel/aluguel-apartamento-2-quartos-com-piscina-barro-preto-belo-horizonte-mg-68m2-id-2558408979/,GERÊNCIA ADMINISTRADORA DE BENS LTDA,2558408979,['APARTMENT']
1600.0,430.0,75.0,3,2,1,88.0,"Rua Centralina, Santa Inês, Minas Gerais","Apartamento para Aluguel - Santa Inês, 3 Quartos, 75 m2",/imovel/aluguel-apartamento-3-quartos-com-piscina-santa-ines-belo-horizonte-mg-75m2-id-2558637263/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558637263,['APARTMENT']
2300.0,530.0,70.0,2,2,2,280.0,"Rua Montes Claros, Anchieta, Minas Gerais","Apartamento para aluguel, 2 quartos, 1 suíte, 2 vagas, Anchieta - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-com-salao-de-festas-anchieta-belo-horizonte-mg-70m2-id-2558850659/,Anuar Donato Consultoria Imobiliária,2558850659,['APARTMENT']
1590.0,120.0,70.0,3,2,1,83.0,"Nova Gameleira, Minas Gerais",Cobertura com 03 quartos,/imovel/aluguel-apartamento-3-quartos-com-interfone-nova-gameleira-belo-horizonte-mg-70m2-id-2558795040/,Administradora Minas Brasil,2558795040,['APARTMENT']
2800.0,400.0,62.0,2,2,2,263.0,"Rua Caratinga, Anchieta, Minas Gerais","Apartamento para Aluguel - Anchieta, 2 Quartos, 62 m2",/imovel/aluguel-apartamento-2-quartos-anchieta-belo-horizonte-mg-62m2-id-2558048455/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558048455,['APARTMENT']
1450.0,200.0,130.0,3,3,0,222.0,"Santo Agostinho, Minas Gerais",Belo Horizonte - Apartamento Padrão - Santo Agostinho,/imovel/aluguel-apartamento-3-quartos-com-interfone-santo-agostinho-belo-horizonte-mg-130m2-id-2558846550/,TODDUS IMÓVEIS,2558846550,['APARTMENT']
2650.0,450.0,138.0,3,3,2,294.0,"Rua Odilon Braga, Anchieta, Minas Gerais",Belo Horizonte - Apartamento Padrão - Anchieta,/imovel/aluguel-apartamento-3-quartos-anchieta-belo-horizonte-mg-138m2-id-2557211581/,Imobplace Corretores Associados,2557211581,['APARTMENT']
1200.0,300.0,50.0,2,2,1,145.0,"Santo Antônio, Minas Gerais",Aluguel - APARTAMENTO - SANTO ANTONIO Belo Horizonte MG,/imovel/aluguel-apartamento-2-quartos-santo-antonio-belo-horizonte-mg-50m2-id-2557359655/,BEAGA EMPRENDIMENTOS,2557359655,['APARTMENT']
1100.0,180.0,49.0,2,2,1,82.0,"Rua Raul Seixas, Manacás, Minas Gerais","Apartamento para Aluguel - Manacás, 2 Quartos, 49 m2",/imovel/aluguel-apartamento-2-quartos-manacas-belo-horizonte-mg-49m2-id-2556607892/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2556607892,['APARTMENT']
3000.0,190.0,35.0,1,1,1,150.0,"Avenida Álvares Cabral, Lourdes, Minas Gerais",Apartamento para aluguel tem 35 m² com 1 quarto em Lourdes - Belo Horizonte - MG,/imovel/aluguel-apartamento-1-quarto-mobiliado-lourdes-belo-horizonte-mg-35m2-id-2558709593/,Construtora Sólido Engenharia,2558709593,['APARTMENT']
2000.0,540.0,80.0,2,1,2,197.0,"Rua Carolina Figueiredo, Serra, Minas Gerais","Apartamento para aluguel, 2 quartos, 2 suítes, 2 vagas, Serra - Belo Horizonte/MG",/imovel/aluguel-apartamento-2-quartos-serra-belo-horizonte-mg-80m2-id-2558510119/,Campos Guimarães Imóveis - Unidade Lourdes,2558510119,['APARTMENT']
2900.0,560.0,100.0,3,3,2,192.0,"Rua Industrial José Costa, Nova Granada, Minas Gerais","Apartamento com 3 dormitórios para alugar, 100 m² por R$ 2.900,00/mês - Nova Granada - Belo Horizont",/imovel/aluguel-apartamento-3-quartos-com-cozinha-nova-granada-belo-horizonte-mg-100m2-id-2557934538/,REMAX ALFA,2557934538,['APARTMENT']
1300.0,350.0,55.0,2,1,1,84.0,"Rua Gávea, Nova Suíssa, Minas Gerais","Apartamento para Aluguel - Nova Suissa, 2 Quartos, 55 m2",/imovel/aluguel-apartamento-2-quartos-nova-suissa-belo-horizonte-mg-55m2-id-2558650611/,QUINTO ANDAR SERVICOS IMOBILIARIOS LTDA,2558650611,['APARTMENT']
1900.0,100.0,84.0,3,1,2,0.0,"Rua Maria Paschoal Gatti, Barreiro, Minas Gerais","Apartamento para aluguel, 3 quartos, 1 suíte, 2 vagas, Barreiro - Belo Horizonte/MG",/imovel/aluguel-apartamento-3-quartos-barreiro-belo-horizonte-mg-84m2-id-2558919601/,Campos Guimarães Imóveis - Unidade Barreiro,2558919601,['APARTMENT']
1800.0,0.0,85.0,3,2,2,104.0,"Rua Boqueirão, Betânia, Minas Gerais","Apartamento para aluguel, 3 quartos, 1 suíte, 2 vagas, Betânia - Belo Horizonte/MG",/imovel/aluguel-apartamento-3-quartos-com-churrasqueira-betania-belo-horizonte-mg-85m2-id-2558866472/,GR IMOVEIS  ALUGUEL,2558866472,['APARTMENT']
1300.0,300.0,55.0,2,1,1,72.0,"Rua Zurick, Calafate, Minas Gerais",BELO HORIZONTE - Apartamento Padrão - Calafate,/imovel/aluguel-apartamento-2-quartos-com-interfone-calafate-belo-horizonte-mg-55m2-id-2558009924/,FOX IMOBILIARIA,2558009924,['APARTMENT']
1500.0,380.0,55.0,2,2,0,0.0,"Dona Clara, Minas Gerais",BELO HORIZONTE - Apartamento Padrão - Dona Clara,/imovel/aluguel-apartamento-2-quartos-com-armario-embutido-dona-clara-belo-horizonte-mg-55m2-id-2558830966/,Tigre Imobiliária,2558830966,['APARTMENT']
2400.0,880.0,90.0,3,3,2,280.0,"Serra, Minas Gerais","3 quartos/suíte, 2 vagas, laser completo",/imovel/aluguel-apartamento-3-quartos-com-piscina-serra-belo-horizonte-mg-90m2-id-2557832878/,Aleixo Imóveis Ltda - ME,2557832878,['APARTMENT']
1800.0,700.0,88.0,3,2,2,145.0,"Prado, Minas Gerais",Belo Horizonte - Apartamento Padrão - Prado,/imovel/aluguel-apartamento-3-quartos-mobiliado-prado-belo-horizonte-mg-88m2-id-2557788569/,AURA CORRETORA DE IMÓVEIS LTDA ME,2557788569,['APARTMENT']
1630.0,645.0,26.0,1,1,0,175.0,"Rua José Amaury Ferrara, Buritis, Minas Gerais",Apartamento de 26 metros quadrados no bairro Buritis com 1 quarto,/imovel/aluguel-quitinete-1-quarto-mobiliado-buritis-belo-horizonte-mg-26m2-id-2427549298/,Condomínio do Horizonte Hotel,2427549298,['APARTMENT']
1200.0,330.0,14.0,1,2,0,0.0,"Avenida Padre Vieira, Minas Brasil, Minas Gerais","Kitnet - Minas Brasil - Belo Horizonte - R$ 1.200,00",/imovel/aluguel-quitinete-1-quarto-mobiliado-minas-brasil-belo-horizonte-mg-14m2-id-2558211382/,UP ESTATE IMÓVEIS,2558211382,['APARTMENT']
1350.0,330.0,26.0,1,1,0,0.0,"Avenida Padre Vieira, Coração Eucarístico, Minas Gerais","Kitnet Minas Brasil - Belo Horizonte R$ 1.350,00",/imovel/aluguel-quitinete-1-quarto-mobiliado-coracao-eucaristico-belo-horizonte-mg-26m2-id-2558213453/,UP ESTATE IMÓVEIS,2558213453,['APARTMENT']
700.0,50.0,35.0,2,1,1,40.0,"Rua Ministro Hermenegildo de Barros, Itapoã, Minas Gerais",Kitnet para locação com 2 quartos 1 vaga - Bairro Itapoã,/imovel/aluguel-quitinete-2-quartos-itapoa-belo-horizonte-mg-35m2-id-2552927311/,PONTO IMOBILIÁRIO,2552927311,['APARTMENT']
1300.0,650.0,35.0,1,1,1,100.0,"Coração Eucarístico, Minas Gerais","Kitnet com 1 dormitório, 35 m² - venda por R$ 250.000,00 ou aluguel por R$ 1.300,00/mês - Coração Eu",/imovel/venda-quitinete-1-quarto-mobiliado-coracao-eucaristico-belo-horizonte-mg-35m2-id-2556713136/,Classe A imoveis,2556713136,['APARTMENT']
1700.0,80.0,30.0,2,1,0,0.0,"Rua Maria de Lourdes Carreira, São João Batista, Minas Gerais",Aluguel Residential / Kitnet Belo Horizonte MG,/imovel/aluguel-quitinete-2-quartos-sao-joao-batista-belo-horizonte-mg-30m2-id-2558874522/,Marques e Rodrigues Consultoria Imobiliaria,2558874522,['APARTMENT']
600.0,210.0,35.0,1,1,0,52.0,"Rua Contria, Prado, Minas Gerais",Kitinet para alugar no Prado,/imovel/aluguel-quitinete-1-quarto-com-cozinha-prado-belo-horizonte-mg-35m2-id-2558794042/,SAGEL IMOBILIÁRIA LTDA-ME,2558794042,['KITNET']
1400.0,100.0,45.0,1,1,0,100.0,"Prado, Minas Gerais","Kitnet com 1 dormitório para alugar, 45 m² por R$ 1.400,00/mês - Prado - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-interfone-prado-belo-horizonte-mg-45m2-id-2556820878/,NORTE SUL IMÓVEIS,2556820878,['APARTMENT']
1154.0,0.0,30.0,1,1,1,22.0,"Rua Barroso Neto, Havaí, Minas Gerais","Casa com 1 quarto e área privativa para alugar, 42 m² por R$ 1.154/mês - Havaí - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-churrasqueira-havai-belo-horizonte-mg-30m2-id-2557941211/,VIA NOBRE ALUGUEL,2557941211,['APARTMENT']
720.0,80.0,30.0,1,1,0,0.0,"Rua Capitão Bragança, Santa Tereza, Minas Gerais",Aluguel - QUITINETE - SANTA TEREZA Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-com-interfone-santa-tereza-belo-horizonte-mg-30m2-id-2557919411/,HYLLEGE LIMA IMÓVEIS,2557919411,['KITNET']
550.0,0.0,50.0,1,1,0,7.0,"Rua Medeiros, Minaslandia P Maio, Minas Gerais","Kitnet para aluguel, 1 quarto, Minaslândia (P Maio) - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-cozinha-minaslandia-p-maio-belo-horizonte-mg-50m2-id-2557653071/,Alugamax,2557653071,['KITNET']
720.0,80.0,30.0,1,1,0,0.0,"Rua Capitão Bragança, Santa Tereza, Minas Gerais",Aluguel - QUITINETE - SANTA TEREZA Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-com-interfone-santa-tereza-belo-horizonte-mg-30m2-id-2557919412/,HYLLEGE LIMA IMÓVEIS,2557919412,['KITNET']
680.0,10.0,40.0,1,1,0,30.0,"Rua Três Pontas, Carlos Prates, Minas Gerais",Kitinet para alugar no Carlos Prates,/imovel/aluguel-quitinete-1-quarto-com-cozinha-carlos-prates-belo-horizonte-mg-40m2-id-2558534868/,SAGEL IMOBILIÁRIA LTDA-ME,2558534868,['KITNET']
750.0,0.0,35.0,1,1,0,0.0,"Rua Bagé, Carlos Prates, Minas Gerais",Kitnet/Conjugado para aluguel com 35 metros quadrados com 1 quarto,/imovel/aluguel-quitinete-1-quarto-carlos-prates-belo-horizonte-mg-35m2-id-2551522901/,Sérgio da Silva Trotta,2551522901,['KITNET']
1200.0,313.0,36.0,1,1,0,69.0,"Rua São Paulo, Centro, Minas Gerais",LOFT - RUA SÃO PAULO - BAIRRO CENTRO PRÓXIMO AO BANCO BRADESCO,/imovel/aluguel-quitinete-1-quarto-centro-belo-horizonte-mg-36m2-id-2462207758/,RACIONAL IMOVEIS E SEGUROS LTDA,2462207758,['APARTMENT']
450.0,0.0,50.0,1,1,0,7.0,"Rua Medeiros, Minaslandia P Maio, Minas Gerais","Kitnet para aluguel, 1 quarto, Minaslândia (P Maio) - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-com-varanda-minaslandia-p-maio-belo-horizonte-mg-50m2-id-2556838895/,Alugamax,2556838895,['KITNET']
550.0,0.0,50.0,1,1,0,32.0,"Rua Maria das Graças, Maria Goretti, Minas Gerais",Kitnet/conjugado para aluguel no bairro Maria Goretti,/imovel/aluguel-quitinete-1-quarto-maria-goretti-belo-horizonte-mg-50m2-id-2555961609/,Alugamax,2555961609,['APARTMENT']
800.0,80.0,40.0,1,1,0,0.0,"Caiçaras, Minas Gerais",Quitinete para alugar no bairro Cai?ara,/imovel/aluguel-quitinete-1-quarto-com-interfone-caicaras-belo-horizonte-mg-40m2-id-2557437503/,Oportunidades Corretora de Imóveis,2557437503,['APARTMENT']
1050.0,0.0,45.0,1,1,0,0.0,"Floresta, Minas Gerais",BELO HORIZONTE - Kitchenette/Studio - Floresta,/imovel/aluguel-quitinete-1-quarto-floresta-belo-horizonte-mg-45m2-id-2558024560/,Constantino Imóveis Ltda,2558024560,['KITNET']
1700.0,620.0,40.0,0,1,1,1254.0,"Avenida Barão Homem de Melo, Estoril, Minas Gerais",Kitnet para aluguel 1 suíte 1 vaga - Estoril,/imovel/aluguel-quitinete-mobiliado-estoril-belo-horizonte-mg-40m2-id-2558904071/,Luiz Renato Imóveis,2558904071,['KITNET']
700.0,390.0,67.0,1,1,0,110.0,"Avenida Augusto de Lima, Centro, Minas Gerais",EXCELENTE LOCALIZAÇAO,/imovel/aluguel-quitinete-1-quarto-com-acesso-24-horas-centro-belo-horizonte-mg-67m2-id-2557919072/,URBS Administradora Ltda - ME,2557919072,['APARTMENT']
900.0,0.0,35.0,1,1,0,0.0,"Padre Eustáquio, Minas Gerais","Kitnet Mobiliada 1 quarto, 1 banho - Padre Eustáquio",/imovel/aluguel-quitinete-1-quarto-mobiliado-padre-eustaquio-belo-horizonte-mg-35m2-id-2556404240/,Conquiste Imoveis,2556404240,['APARTMENT']
1400.0,0.0,30.0,1,1,0,0.0,"Rua Rodrigues Caldas, Santo Agostinho, Minas Gerais","Augo Kitnet Mobiliada com tudo incluso, tv acabo, internet, agua, luz e iptu.",/imovel/aluguel-quitinete-1-quarto-mobiliado-santo-agostinho-belo-horizonte-mg-30m2-id-67083650/,Welington Carvalhais Barroso,67083650,['KITNET']
700.0,30.0,45.0,1,1,0,50.0,"Rua Hélio de Senna Figueiredo, Serrano, Minas Gerais","Barracão No Bairro Serrano para Locação com Sala, Cozinha, Banho social e área externa",/imovel/aluguel-quitinete-1-quarto-com-infraestrutura-internet-serrano-belo-horizonte-mg-45m2-id-2553455719/,IDEALLY,2553455719,['APARTMENT']
800.0,120.0,40.0,1,1,0,12.0,"Rua Barão de Coromandel, Caiçaras, Minas Gerais",Kitnet com 1 dormitório para alugar em Belo Horizonte,/imovel/aluguel-quitinete-1-quarto-caicaras-belo-horizonte-mg-40m2-id-2557707545/,INOVA PLATAFORMA DE INTEGRACAO,2557707545,['APARTMENT']
650.0,0.0,35.0,1,1,0,33.0,"Rua Hortencia, Esplanada, Minas Gerais",Kitnet/conjugado para aluguel possui 35 metros quadrados com 1 quarto,/imovel/aluguel-quitinete-1-quarto-esplanada-belo-horizonte-mg-35m2-id-2557915080/,Souza e Alves Empreendimentos Imobiliários,2557915080,['APARTMENT']
990.0,0.0,40.0,1,1,0,30.0,"Prado, Minas Gerais",Belo Horizonte - Kitchenette/Conjugados - Prado,/imovel/aluguel-quitinete-1-quarto-prado-belo-horizonte-mg-40m2-id-2557042776/,Prado Imóveis Ltda,2557042776,['KITNET']
600.0,0.0,35.0,1,1,1,50.0,"Santo André, Minas Gerais",Aluguel Residential / Kitnet Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-santo-andre-belo-horizonte-mg-35m2-id-2556139620/,Bonsucesso Corretora e Administradora de Imóveis,2556139620,['APARTMENT']
990.0,0.0,40.0,1,1,0,30.0,"Prado, Minas Gerais",Belo Horizonte - Kitchenette/Conjugados - Prado,/imovel/aluguel-quitinete-1-quarto-prado-belo-horizonte-mg-40m2-id-2557043547/,Prado Imóveis Ltda,2557043547,['KITNET']
600.0,0.0,40.0,1,1,0,0.0,"Rua Candelária, Vila Oeste, Minas Gerais",Belo Horizonte - Kitchenette/Conjugados - Vila Oeste,/imovel/aluguel-quitinete-1-quarto-vila-oeste-belo-horizonte-mg-40m2-id-2538060163/,Universal Imoveis,2538060163,['KITNET']
1150.0,281.0,30.0,1,1,0,45.0,"Rua São Paulo, Centro, Minas Gerais","Kitnet para aluguel, 1 quarto, Centro - Belo Horizonte/MG",/imovel/aluguel-quitinete-1-quarto-mobiliado-centro-belo-horizonte-mg-30m2-id-2556500914/,Utilbrás Imóveis - Aluguel,2556500914,['KITNET']
680.0,10.0,45.0,1,1,0,30.0,"Rua Três Pontas, Carlos Prates, Minas Gerais",Kitinet para alugar no Carlos Prates,/imovel/aluguel-quitinete-1-quarto-carlos-prates-belo-horizonte-mg-45m2-id-2555967610/,SAGEL IMOBILIÁRIA LTDA-ME,2555967610,['KITNET']
550.0,0.0,50.0,1,1,0,0.0,"Beco Adelina Amaral Pongeluppe, Araguaia, Minas Gerais",Casa - 01 quartos - Flávio Marques / Belo Horizonte,/imovel/aluguel-quitinete-1-quarto-araguaia-belo-horizonte-mg-50m2-id-2550613776/,Adquirir Imoveis,2550613776,['APARTMENT']
590.0,0.0,50.0,1,1,0,0.0,"Rua Doutor Cristiano Rezende, Flávio Marques Lisboa, Minas Gerais",Kitnet em Bonsucesso - Belo Horizonte,/imovel/aluguel-quitinete-1-quarto-flavio-marques-lisboa-belo-horizonte-mg-50m2-id-2555094833/,UP ESTATE IMÓVEIS,2555094833,['APARTMENT']
300.0,0.0,10.0,1,1,0,11.0,"Rua Bueno Brandão, Santa Tereza, Minas Gerais",Aluguel - QUITINETE - SANTA TEREZA Belo Horizonte MG,/imovel/aluguel-quitinete-1-quarto-santa-tereza-belo-horizonte-mg-10m2-id-2553439408/,HYLLEGE LIMA IMÓVEIS,2553439408,['KITNET']
900.0,0.0,18.0,1,1,1,34.0,"Rua Sebastião Antônio Carlos, Bandeirantes, Minas Gerais",Kitnet com 18m² e 1 quarto,/imovel/aluguel-quitinete-1-quarto-bandeirantes-belo-horizonte-mg-18m2-id-2539378378/,LOCKEY,2539378378,['APARTMENT']
1020.0,240.0,19.0,1,1,0,0.0,"Rua Jacutinga, Padre Eustáquio, Minas Gerais","Kitnet - Padre Eustáquio - Belo Horizonte, MG - R$ 850,00",/imovel/aluguel-quitinete-1-quarto-com-cozinha-padre-eustaquio-belo-horizonte-mg-19m2-id-2554909299/,UP ESTATE IMÓVEIS,2554909299,['APARTMENT']
